t_s,delta_road_rad,yaw_rate_meas_rads,yaw_rate_resid_rads,yaw_rate_pred_rads
2.08,0.00225866,0.0188248,0.00364416,0.015039250049222505
2.1,0.00225866,0.0178076,0.00261677,0.015049468535097855
2.12,0.00215599,0.0165538,0.00209768,0.014314729393794624
2.14,0.00215599,0.0152397,0.000787282,0.0143109723008419
2.16,0.00205946,0.0155761,0.0017634,0.013671279737078379
2.18,0.00205333,0.0159955,0.00219159,0.013662576220027466
2.2,0.00195066,0.0153956,0.00230328,0.01295091007126263
2.22,0.00186947,0.0141674,0.00162151,0.012404416540506944
2.24,0.001848,0.0143575,0.00198565,0.012230482767776536
2.26,0.00174533,0.0146144,0.00292796,0.011545003405195719
2.28,0.00174533,0.0141911,0.00249022,0.011559450353846274
2.3,0.00174533,0.0148,0.00310364,0.011554946649206223
2.32,0.00174533,0.0129117,0.00120486,0.011565474789923228
2.34,0.00174533,0.0126215,0.000943008,0.011537048809987316
2.36,0.00174533,0.0114499,-0.000211201,0.011519677377804259
2.38,0.00166046,0.0108347,-0.000258893,0.01095213296992847
2.4,0.00164266,0.0106,-0.000406903,0.010865469570004964
2.42,0.00154,0.0104343,0.000120556,0.01017241959882859
2.44,0.00143733,0.0100246,0.000402762,0.009480424488264555
2.46,0.00134491,0.00923994,0.000261899,0.008836592534761491
2.48,0.00133466,0.00842115,-0.000495266,0.008774966706188856
2.5,0.00133466,0.00974148,0.000809065,0.008790979057519606
2.52,0.00133466,0.011661,0.00273469,0.008784896153103456
2.54,0.00123593,0.0112153,0.00294889,0.008125037544210258
2.56,0.00113853,0.0115821,0.00398124,0.007459427409223367
2.58,0.00112933,0.0117915,0.00424865,0.007401452084730397
2.6,0.00102852,0.0127892,0.00592619,0.006721586880162291
2.62,0.000923998,0.0132,0.00702125,0.006037334682435188
2.64,0.000923998,0.013523,0.00734298,0.0060386042510940825
2.66,0.000821331,0.0136182,0.00811892,0.005357822394233515
2.68,0.000821331,0.0116814,0.00620467,0.005335279825860269
2.7,0.000821331,0.0106116,0.00513057,0.0053396286974145704
2.72,0.000821331,0.0113051,0.00581131,0.005352345018035375
2.74,0.000731748,0.0112255,0.00633366,0.004750416274016118
2.76,0.000718434,0.0095973,0.00487693,0.004578949509747892
2.78,0.000615999,0.00781592,0.0037013,0.003973213731289305
2.8,0.000615999,0.00740219,0.00324563,0.0040151611215816126
2.82,0.000615999,0.00701332,0.00291204,0.0039598780944148804
2.84,0.000615999,0.00663788,0.00251276,0.003983721222263116
2.86,0.000615999,0.00412519,-7.26618e-06,0.003991049629523829
2.88,0.000513332,0.00261009,-0.000819391,0.0032880764313552996
2.9,0.000513332,0.00200561,-0.00142443,0.0032886269214840815
2.92,0.000615999,0.00161975,-0.00249248,0.003970839740204848
2.94,0.000615999,0.0012251,-0.00289285,0.003976537318807544
2.96,0.000615999,0.00081771,-0.00330993,0.003986239717152714
2.98,0.000615999,0.0012,-0.00292642,0.003985021756509383
3.0,0.000615999,0.000414003,-0.00371125,0.003983845082667523
3.02,0.000615999,0.000973166,-0.00314819,0.003979943479928721
3.04,0.000615999,0.0012,-0.00291962,0.00397820943426703
3.06,0.000615999,0.0008,-0.00332967,0.003988262770424684
3.08,0.000615999,0.00155964,-0.00257185,0.003990079389689313
3.1,0.000615999,0.00256836,-0.00156758,0.003994538364247943
3.12,0.000615999,0.00316434,-0.000960417,0.003983349641049897
3.14,0.000615999,0.003,-0.00113257,0.003991173489928236
3.16,0.000718665,0.00358119,-0.00123587,0.004675647037272886
3.18,0.000718665,0.00398908,-0.000840708,0.004688387447810776
3.2,0.000718665,0.00438282,-0.000446695,0.004688098440388367
3.22,0.000718665,0.0044,-0.000433336,0.004691927788735294
3.24,0.000718665,0.0044,-0.00042175,0.004680343407887043
3.26,0.000818255,0.0046,-0.000892621,0.005351211917896685
3.28,0.000919268,0.00420921,-0.0019816,0.0060494198495850415
3.3,0.00102666,0.0042,-0.00271176,0.006770314255829658
3.32,0.00111286,0.0042,-0.00330155,0.007360106627962551
3.34,0.00131803,0.0045352,-0.00432476,0.008718550008894651
3.36,0.0014333,0.00538429,-0.00426458,0.009507483645963821
3.38,0.00154,0.0056,-0.00476235,0.010220983310142082
3.4,0.00164266,0.00677313,-0.00431826,0.010949969749895552
3.42,0.00174533,0.0072,-0.00456789,0.011626479516411202
3.44,0.00174533,0.007,-0.00477775,0.01163636427075106
3.46,0.001848,0.00776681,-0.00468558,0.012310992242803983
3.48,0.001848,0.00910327,-0.00333689,0.012298791960819053
3.5,0.001848,0.00979738,-0.00268472,0.012340718818198733
3.52,0.001848,0.0101909,-0.00228814,0.012337622299928444
3.54,0.001848,0.0106,-0.00189353,0.012352175935798793
3.56,0.001848,0.0109845,-0.00147534,0.01231842388665267
3.58,0.00174533,0.0113759,-0.000417566,0.011652097992155915
3.6,0.00174533,0.0121962,0.000416856,0.011637943491858609
3.62,0.00164266,0.0114264,0.000313498,0.010971493899952374
3.64,0.00164266,0.0108,-0.000315168,0.010973750908014598
3.66,0.00154,0.0100373,-0.000394142,0.010290087252170522
3.68,0.00144116,0.0103925,0.000645794,0.009605360616821034
3.7,0.00143733,0.00963883,-8.3019e-05,0.009580421108064492
3.72,0.00143733,0.00848673,-0.0012818,0.0096271439988188
3.74,0.00133466,0.00732485,-0.0017292,0.008912637145842625
3.76,0.00113185,0.0062098,-0.0014638,0.007532226986001004
3.78,0.000934817,0.00695785,0.000621731,0.00619470426631058
3.8,0.000821475,0.0074,0.00183219,0.005426398580870191
3.82,0.000732211,0.00705278,0.00209825,0.00481311406149371
3.84,0.000718665,0.00647912,0.00159768,0.0047400234406146284
3.86,0.000615999,0.00563848,0.00145083,0.004046250083087624
3.88,0.00041491,0.00579173,0.00296954,0.002680786362711743
3.9,0.00031416,0.005424,0.00328822,0.0019943744593670823
3.92,0.000307999,0.00484976,0.00275777,0.0019505800544825707
3.94,0.000205333,0.0046,0.00320199,0.0012566039676640238
3.96,0.000205333,0.00348024,0.00208239,0.0012564457016095208
3.98,0.000205333,0.00205818,0.000657825,0.001258950433950352
4.0,0.000102666,0.00119806,0.000500389,0.0005562663902130704
4.02,0.000102666,0.000804978,0.000106081,0.0005574877853246006
4.04,0.000102666,0.000968281,0.00026972,0.000557150611462826
4.06,0.000102666,0.000811058,0.000110122,0.0005595245906936868
4.08,0.0,6.3515e-06,6.3515e-06,-0.00014140825969124768
4.1,0.0,-0.00019138,-0.00019138,-0.00014140825969124768
4.12,0.0,-0.000570841,-0.000570841,-0.00014140825969124768
4.14,0.0,-0.000636264,-0.000636264,-0.00014140825969124768
4.16,0.0,-2.75526e-05,-2.75526e-05,-0.00014140825969124768
4.18,-9.53017e-05,0.000185653,0.000835787,-0.0007915421510294825
4.2,-0.000196646,0.000383078,0.00172801,-0.001486344342777987
4.22,-0.000205333,0.0008,0.00219965,-0.0015410650777867901
4.24,-0.000294239,0.0004,0.00240144,-0.00214284487194105
4.26,-0.000307999,0.000995186,0.00309671,-0.002242933808617046
4.28,-0.000307999,0.00159588,0.00369607,-0.0022415919898748846
4.3,-0.000410666,0.000415441,0.00321795,-0.0029439148596618926
4.32,-0.000410666,-0.00116202,0.00163791,-0.002941341315884511
4.34,-0.000410666,-0.00136668,0.00143526,-0.002943350606748135
4.36,-0.000410666,-0.00237584,0.00042852,-0.002945772765597434
4.38,-0.000410666,-0.0026,0.000214639,-0.002956053178440769
4.4,-0.00031664,-0.0026,-0.000432789,-0.002308620251691161
4.42,-0.000399181,-0.00297763,-0.000243571,-0.0028754638204271247
4.44,-0.000307999,-0.003,-0.000893786,-0.00224761985253198
4.46,-0.000307999,-0.00378363,-0.00167519,-0.0022498390142978632
4.48,-0.000307999,-0.00287616,-0.000765212,-0.0022523575048600743
4.5,-0.000307999,-0.00139795,0.000717148,-0.002256496499595512
4.52,-0.000307999,-0.0012,0.000916431,-0.002257838318337674
4.54,-0.000307999,-0.000833398,0.00127815,-0.0022529561624527314
4.56,-0.000307999,-0.0006,0.00151191,-0.0022533174213448517
4.58,-0.000307999,-0.00118332,0.000926649,-0.002251376945010033
4.6,-0.000307999,-0.0018,0.000318792,-0.0022602019836604047
4.62,-0.000307999,-0.00104161,0.00107207,-0.002255082429074926
4.64,-0.000307999,-0.0004,0.00171337,-0.002254772778595966
4.66,-0.000307999,-0.0002,0.00191389,-0.002255299184410198
4.68,-0.000307999,-0.00135677,0.000757994,-0.002256166205751287
4.7,-0.000307999,-0.00238521,-0.000264789,-0.0022618224878336304
4.72,-0.000307999,-0.00202322,9.51359e-05,-0.002259758151307228
4.74,-0.000307999,-0.002,0.000119324,-0.002260728389474637
4.76,-0.000221758,-0.0022,-0.000676118,-0.0016652885356763653
4.78,-0.000205333,-0.00122044,0.000192074,-0.0015539190338655616
4.8,-0.000205333,-0.0012,0.000212178,-0.0015535887394909464
4.82,-0.000205333,-0.00101253,0.000402975,-0.0015569123266355109
4.84,-0.000205333,-0.00022228,0.00119221,-0.0015558939189804478
4.86,-0.000205333,0.0,0.00141321,-0.0015546209094116188
4.88,-0.000112988,0.0,0.000777694,-0.0009190981542875153
4.9,-0.000102666,0.0,0.000705814,-0.000847219809423082
4.92,-0.000102666,0.0,0.000708412,-0.0008498174243785892
4.94,-0.000102666,0.0,0.000708007,-0.0008494114395246158
4.96,-0.000102666,-0.00187031,-0.00116223,-0.0008494871316160346
4.98,-0.000102666,-0.00203478,-0.00132779,-0.0008483964773896825
5.0,-0.000102666,-0.00100586,-0.000298822,-0.0008484412045346118
5.02,-0.000102666,-0.00137948,-0.000671444,-0.0008494458450207153
5.04,-0.000102666,-0.002,-0.00129119,-0.0008502130875837327
5.06,-0.000102666,-0.00147127,-0.0007619,-0.0008507738971701535
5.08,-0.000198634,-0.0012,0.000168992,-0.001510405255108921
5.1,-0.000205333,-0.0012,0.000217109,-0.001558515630578955
5.12,-0.000205333,-0.00158133,-0.000164013,-0.0015587220645630895
5.14,-0.000205333,-0.0018,-0.000378905,-0.0015625066876055543
5.16,-0.000205333,-0.00143473,-1.40828e-05,-0.0015620525328404584
5.18,-0.000304684,-0.000619374,0.00148883,-0.0022496092246595614
5.2,-0.000307999,-0.000582719,0.00154705,-0.0022711739322982347
5.22,-0.000307999,-0.0012,0.000929147,-0.002270554631340314
5.24,-0.000307999,-0.00138761,0.000747926,-0.0022769437528895303
5.26,-0.000307999,-0.00142509,0.000709304,-0.0022758083678000086
5.28,-0.000410666,-3.60673e-05,0.00281041,-0.0029878853001363945
5.3,-0.000410666,0.0,0.00283845,-0.0029798618989480895
5.32,-0.000410666,-0.000391238,0.00245022,-0.0029828620729773353
5.34,-0.000410666,-0.000785787,0.00206128,-0.0029884770775825305
5.36,-0.000410666,-0.0012,0.00164761,-0.0029890275682300984
5.38,-0.000410666,-0.00121793,0.00162898,-0.002988325692654449
5.4,-0.000410666,-0.00100848,0.00183428,-0.0029841694882653098
5.42,-0.000410666,-0.0012,0.00164558,-0.0029869907528340964
5.44,-0.000410666,-0.00139761,0.00144508,-0.002984100676934364
5.46,-0.000410666,-0.00143587,0.00141821,-0.002995482071072834
5.48,-0.000410666,-0.00101077,0.00184043,-0.0029926195197054802
5.5,-0.000410666,-0.00139701,0.00145065,-0.002989068855028666
5.52,-0.000410666,-0.0012,0.0016497,-0.002991105670424668
5.54,-0.000410666,-0.001,0.00184766,-0.002989068855028666
5.56,-0.000410666,-0.0012,0.00165656,-0.0029979730412530796
5.58,-0.000410666,-0.0019897,0.000863784,-0.002994890293626699
5.6,-0.000410666,-0.00259896,0.000259749,-0.0030001199547785955
5.62,-0.000410666,-0.0026,0.000251325,-0.0029927296178349936
5.64,-0.000410666,-0.0026,0.000255598,-0.0029970096826198362
5.66,-0.000513332,-0.00223582,0.00133722,-0.0037144504546342584
5.68,-0.000513332,-0.00259503,0.000980241,-0.0037166868207824362
5.7,-0.000513332,-0.00399486,-0.00041716,-0.0037191124179123823
5.72,-0.000513332,-0.00423156,-0.00066266,-0.003710304575851868
5.74,-0.000513332,-0.00347321,9.71718e-05,-0.00371178401807297
5.76,-0.000513332,-0.00224449,0.00133278,-0.003718682347499271
5.78,-0.000513332,-0.00316586,0.000416946,-0.003724221654420141
5.8,-0.000513332,-0.00299974,0.000579401,-0.003720557454500435
5.82,-0.000513332,-0.00261304,0.000967024,-0.003721469203776231
5.84,-0.000513332,-0.00224884,0.00132812,-0.0037183726968018312
5.86,-0.000513332,-0.00140962,0.00216387,-0.0037148977278638937
5.88,-0.000513332,-0.00137682,0.00221325,-0.0037314812429934553
5.9,-0.000513332,-0.0016,0.00198554,-0.003726939699431003
5.92,-0.000513332,-0.00128421,0.00230249,-0.003728109490954665
5.94,-0.000513332,-0.00178889,0.00179177,-0.0037220540995380616
5.96,-0.000513332,-0.0026,0.000979228,-0.0037206434685830574
5.98,-0.000513332,-0.0024,0.00118779,-0.0037291932683957045
6.0,-0.000513332,-0.00278981,0.000798409,-0.003729623338808816
6.02,-0.000513332,-0.00317781,0.000415386,-0.0037346121556009037
6.04,-0.000513332,-0.00281208,0.000771199,-0.003724686130466301
6.06,-0.000513332,-0.0026,0.000987845,-0.0037292448768452787
6.08,-0.000513332,-0.0026,0.000984625,-0.0037260279501552074
6.1,-0.000513332,-0.00259921,0.000994269,-0.003734887400665295
6.12,-0.000513332,-0.00203054,0.00156294,-0.003734887400665295
6.14,-0.000410666,-0.00254829,0.000320794,-0.0030104967034852545
6.16,-0.000410666,-0.00315058,-0.00028441,-0.0030075791030531435
6.18,-0.000316659,-0.0034,-0.00119007,-0.002351335838583357
6.2,-0.000307999,-0.0038,-0.00164405,-0.002297360041135652
6.22,-0.000307999,-0.00342139,-0.00126612,-0.0022966788100819394
6.24,-0.000307999,-0.0038,-0.0016442,-0.002297205215896172
6.26,-0.000307999,-0.003634,-0.00148576,-0.0022896394225269063
6.28,-0.000307999,-0.00262123,-0.000470702,-0.0022919308360712133
6.3,-0.000307999,-0.00181137,0.000341541,-0.0022943151447592084
6.32,-0.000307999,-0.0014,0.00075214,-0.0022935513402444394
6.34,-0.000307999,-0.00179042,0.000364653,-0.0022964826981119314
6.36,-0.000307999,-0.00161449,0.000533852,-0.0022897426393532266
6.38,-0.000307999,-0.0012,0.000948624,-0.002290031646466923
6.4,-0.000307999,-0.000310848,0.00183751,-0.0022897632827184908
6.42,-0.000307999,-0.0002,0.00194975,-0.0022911567098738124
6.44,-0.000307999,-2.05835e-05,0.0021292,-0.0022911876749217084
6.46,-0.000307999,0.000379835,0.00252471,-0.0022862848756715023
6.48,-0.000307999,0.000411128,0.00255742,-0.002287698946192088
6.5,-0.000307999,2.88364e-06,0.00214467,-0.002283188370881898
6.52,-0.000400852,-0.000109339,0.00268628,-0.0029370287083544614
6.54,-0.000410666,0.0,0.00285884,-0.0030002438151742984
6.56,-0.000410666,0.0,0.00285532,-0.002996734437296052
6.58,-0.000410666,0.000179418,0.00302744,-0.0029894266739495857
6.6,-0.000513332,0.0004,0.00395583,-0.003697230435293293
6.62,-0.000513332,0.0004,0.00396307,-0.003704472821050082
6.64,-0.000513332,1.22985e-05,0.00357198,-0.0037010838661947674
6.66,-0.000513332,-0.00116509,0.00239117,-0.003697677708522928
6.68,-0.000513332,-0.00274862,0.00079907,-0.0036890935030772314
6.7,-0.000513332,-0.00241673,0.00112812,-0.003686255038350699
6.72,-0.000615999,-0.00215573,0.00209595,-0.004393081788147504
6.74,-0.000615999,-0.0027712,0.00148019,-0.004392792780537223
6.76,-0.000816373,-0.0044,0.0012343,-0.005775696411912547
6.78,-0.000821331,-0.004,0.00165098,-0.005792381501456922
6.8,-0.000821331,-0.0038,0.00185017,-0.005791583290855183
6.82,-0.000821331,-0.00396515,0.00167944,-0.005785995816643011
6.84,-0.000821331,-0.00418779,0.00146847,-0.005797666206130504
6.86,-0.000821331,-0.00363927,0.00201198,-0.005792656746492005
6.88,-0.000821331,-0.00262944,0.00298766,-0.005758498837638282
6.9,-0.000821331,-0.0026,0.00302028,-0.005761691680045237
6.92,-0.000821331,-0.0035258,0.00208622,-0.005753434328992766
6.94,-0.000821331,-0.00379717,0.00183135,-0.005769921506594201
6.96,-0.000821331,-0.0038,0.00184108,-0.005782472680193958
6.98,-0.000821331,-0.00328649,0.00234892,-0.005776830156974768
7.0,-0.000821331,-0.00379425,0.00183531,-0.005770967437727513
7.02,-0.000821331,-0.0042,0.00142669,-0.005768104889362657
7.04,-0.000821331,-0.00400876,0.00161552,-0.005765682733053933
7.06,-0.000821331,-0.00281215,0.00282904,-0.00578258277820799
7.08,-0.000821331,-0.00328229,0.00235172,-0.005775426407295848
7.1,-0.000821331,-0.00419538,0.00143647,-0.005773251971518698
7.12,-0.000821331,-0.004,0.00161768,-0.005759076852211956
7.14,-0.000821331,-0.0043797,0.00123828,-0.005759379621750546
7.16,-0.000821331,-0.00442321,0.00120967,-0.005774270378148503
7.18,-0.000821331,-0.0044,0.00123197,-0.005773362069532731
7.2,-0.000821331,-0.00458159,0.00105545,-0.005778454102681754
7.22,-0.000821331,-0.0053359,0.000285815,-0.0057631229542276655
7.24,-0.000718665,-0.0054,-0.000478409,-0.005062987907760192
7.26,-0.000718665,-0.005,-7.30673e-05,-0.005068334545074771
7.28,-0.000618765,-0.00460539,-0.000358015,-0.004388782627157658
7.3,-0.000615999,-0.00516675,-0.000934995,-0.004373160906438805
7.32,-0.000615999,-0.00523789,-0.00101214,-0.004367153676825093
7.34,-0.000518266,-0.00403845,-0.000488935,-0.0036909227917668428
7.36,-0.000513332,-0.00260269,0.000919098,-0.0036631860613914233
7.38,-0.000420508,-0.00278083,0.000111225,-0.0030334578369918402
7.4,-0.000410666,-0.00357726,-0.000757379,-0.002961296601858855
7.42,-0.000410666,-0.00326947,-0.000448015,-0.002962865500204424
7.44,-0.000410666,-0.0028035,7.91569e-06,-0.0029528328081524957
7.46,-0.000410666,-0.0026,0.000216414,-0.0029578285107791764
7.48,-0.000410666,-0.00241544,0.000405274,-0.002962122337830207
7.5,-0.000410666,-0.00220675,0.000615258,-0.0029634159908519925
7.52,-0.000410666,-0.00183121,0.000995749,-0.002968370406680105
7.54,-0.000410666,-0.00103498,0.00178694,-0.0029633334172548573
7.56,-0.000410666,-0.000409455,0.00240958,-0.0029604433413551244
7.58,-0.000410666,-0.0002,0.00262426,-0.0029656730025070218
7.6,-0.000410666,2.33265e-06,0.00283427,-0.0029733523470405966
7.62,-0.000410666,0.0002,0.0030277,-0.002969113569054322
7.64,-0.000410666,0.0,0.00282991,-0.0029713155316445946
7.66,-0.000410666,-0.000184397,0.00264309,-0.0029689071350614844
7.68,-0.000410666,-0.00058898,0.00223728,-0.002967668531104456
7.7,-0.000410666,-0.000211813,0.00262157,-0.002974797384990463
7.72,-0.000324551,0.0,0.00223655,-0.0023779606282325057
7.74,-0.000215663,-0.000379877,0.0011103,-0.0016315933579954195
7.76,-0.000109974,-0.0006,0.000157657,-0.0008990679441800136
7.78,9.67753e-05,-0.00157705,-0.00224369,0.0005252386447625578
7.8,0.00040769,-0.0014058,-0.00421944,0.002672240385136352
7.82,0.000410666,-0.000157268,-0.0029947,0.002696026971867593
7.84,0.000709091,0.0015254,-0.00337255,0.004756524580823283
7.86,0.000821331,0.00257073,-0.00309871,0.005528033923928454
7.88,0.0010226,0.00279208,-0.00427207,0.006922758867546807
7.9,0.00112933,0.00400038,-0.0038012,0.007660168678632478
7.92,0.00121667,0.0055104,-0.00290928,0.008278286634438933
7.94,0.00133466,0.00637928,-0.0028617,0.009099552274924205
7.96,0.00133466,0.00524265,-0.00399851,0.009099731183877621
7.98,0.00143733,0.00351044,-0.00643439,0.009803438617541231
8.0,0.00143733,0.00640725,-0.00353292,0.009798766328465802
8.02,0.00143733,0.0104728,0.000542436,0.009788940071028812
8.04,0.00143733,0.0108188,0.000871238,0.009806136021543543
8.06,0.00143733,0.00823044,-0.00172947,0.009818515179197001
8.08,0.00134752,0.0101997,0.000869096,0.00918917990794224
8.1,0.00142903,0.0125677,0.00265911,0.009767178348443673
8.12,0.00133466,0.011378,0.00214224,0.009094363915275136
8.14,0.00133466,0.009455,0.000175456,0.009138107154385398
8.16,0.00133466,0.00860454,-0.000649349,0.009112478446808526
8.18,0.00114102,0.00933168,0.00139662,0.007793655115567907
8.2,0.00112933,0.0096,0.0017357,0.007722879824930861
8.22,0.00112933,0.00870591,0.000863058,0.007701421031960926
8.24,0.00112933,0.00762158,-0.000241581,0.007721744439059435
8.26,0.00112933,0.00759688,-0.000267771,0.0077232204406922885
8.28,0.00103934,0.00664937,-0.000577666,0.0070856645376437405
8.3,0.00102666,0.00620451,-0.000930898,0.006993984463771326
8.32,0.00102666,0.00656429,-0.000576249,0.006999110884473266
8.34,0.00102666,0.00602381,-0.00112008,0.007002448218755736
8.36,0.00102666,0.00660091,-0.000554523,0.0070140084694661495
8.38,0.00102666,0.00661305,-0.000549769,0.007021371248192425
8.4,0.00102666,0.0069907,-0.000161042,0.0070102926745949454
8.42,0.00102666,0.0079445,0.000782231,0.007020820760063358
8.44,0.00102666,0.00723602,8.11655e-05,0.007013423575829016
