path,rmse_imu,rmse_model
/Users/javiquix/Desktop/quixdev/webinar-AI/raw-model/idea-02/agent-07/data/sim/segments/FORD_MUSTANG_MACH_E_MK1/782e2a95dc911de8/00000004--d11f059ada/234/sim.csv,0.26824549960907607,9.59854972550963
/Users/javiquix/Desktop/quixdev/webinar-AI/raw-model/idea-02/agent-07/data/sim/segments/FORD_MUSTANG_MACH_E_MK1/782e2a95dc911de8/00000004--d11f059ada/244/sim.csv,0.7224253233987534,9.371655355441447
/Users/javiquix/Desktop/quixdev/webinar-AI/raw-model/idea-02/agent-07/data/sim/segments/FORD_MUSTANG_MACH_E_MK1/782e2a95dc911de8/00000008--a904a1eff9/0/sim.csv,0.6747114830589824,3.676968591060902
/Users/javiquix/Desktop/quixdev/webinar-AI/raw-model/idea-02/agent-07/data/sim/segments/FORD_MUSTANG_MACH_E_MK1/782e2a95dc911de8/00000008--a904a1eff9/12/sim.csv,4.0022058299933985,7.745553782508235
/Users/javiquix/Desktop/quixdev/webinar-AI/raw-model/idea-02/agent-07/data/sim/segments/FORD_MUSTANG_MACH_E_MK1/782e2a95dc911de8/0000000e--4c85bc5924/5/sim.csv,1.4145238450784314,10.270001550099888
/Users/javiquix/Desktop/quixdev/webinar-AI/raw-model/idea-02/agent-07/data/sim/segments/FORD_MUSTANG_MACH_E_MK1/782e2a95dc911de8/00000013--8fa0c5ed5b/276/sim.csv,2.5685933442668762,2.675448384637947
/Users/javiquix/Desktop/quixdev/webinar-AI/raw-model/idea-02/agent-07/data/sim/segments/FORD_MUSTANG_MACH_E_MK1/782e2a95dc911de8/00000013--8fa0c5ed5b/280/sim.csv,5.312220157295989,3.2484073955946906
/Users/javiquix/Desktop/quixdev/webinar-AI/raw-model/idea-02/agent-07/data/sim/segments/FORD_MUSTANG_MACH_E_MK1/814cee3a16cab578/00000001--85d32ca40c/0/sim.csv,9.714328476545026,2.896400442783963
/Users/javiquix/Desktop/quixdev/webinar-AI/raw-model/idea-02/agent-07/data/sim/segments/FORD_MUSTANG_MACH_E_MK1/a5865b5a25a5f95b/00000000--fc9bdde8cc/34/sim.csv,2.1148787506967626,9.610767294818768
/Users/javiquix/Desktop/quixdev/webinar-AI/raw-model/idea-02/agent-07/data/sim/segments/FORD_MUSTANG_MACH_E_MK1/a5865b5a25a5f95b/00000001--944677c597/26/sim.csv,3.2242079352414685,2.783211343508885
/Users/javiquix/Desktop/quixdev/webinar-AI/raw-model/idea-02/agent-07/data/sim/segments/FORD_MUSTANG_MACH_E_MK1/a5865b5a25a5f95b/00000002--44b7373c00/33/sim.csv,1.629194662692514,3.214925525714968
/Users/javiquix/Desktop/quixdev/webinar-AI/raw-model/idea-02/agent-07/data/sim/segments/FORD_MUSTANG_MACH_E_MK1/a5865b5a25a5f95b/00000004--89de06880a/23/sim.csv,7.687568477108935,3.066308021028682
/Users/javiquix/Desktop/quixdev/webinar-AI/raw-model/idea-02/agent-07/data/sim/segments/FORD_MUSTANG_MACH_E_MK1/a5865b5a25a5f95b/00000007--a8d39ae337/10/sim.csv,3.296234303995077,1.5696322603609512
/Users/javiquix/Desktop/quixdev/webinar-AI/raw-model/idea-02/agent-07/data/sim/segments/FORD_MUSTANG_MACH_E_MK1/a5865b5a25a5f95b/00000007--a8d39ae337/19/sim.csv,2.490277963892613,14.211933213116893
/Users/javiquix/Desktop/quixdev/webinar-AI/raw-model/idea-02/agent-07/data/sim/segments/FORD_MUSTANG_MACH_E_MK1/a5865b5a25a5f95b/00000007--a8d39ae337/20/sim.csv,1.8021451225904839,14.524972930795427
/Users/javiquix/Desktop/quixdev/webinar-AI/raw-model/idea-02/agent-07/data/sim/segments/FORD_MUSTANG_MACH_E_MK1/a5865b5a25a5f95b/00000007--a8d39ae337/26/sim.csv,3.033891150085419,8.083218978284695
/Users/javiquix/Desktop/quixdev/webinar-AI/raw-model/idea-02/agent-07/data/sim/segments/FORD_MUSTANG_MACH_E_MK1/a5865b5a25a5f95b/00000011--833c5be63c/15/sim.csv,6.887888254906817,3.571605424017693
/Users/javiquix/Desktop/quixdev/webinar-AI/raw-model/idea-02/agent-07/data/sim/segments/FORD_MUSTANG_MACH_E_MK1/a5865b5a25a5f95b/0000003d--3344caec4c/10/sim.csv,0.8860776588531183,3.8070329571732344
/Users/javiquix/Desktop/quixdev/webinar-AI/raw-model/idea-02/agent-07/data/sim/segments/FORD_MUSTANG_MACH_E_MK1/d3c87dabe00b1184/00000000--e9f2959f92/17/sim.csv,1.1460324046105028,8.771200799834036
